Machine Learning Researcher	Smart Analytics	Canada	45910.40	68865.60	USD	kaggle-ai-jobs	AI00155	2024-01-12	FL	EN	Consulting	f	Python,GCP,TensorFlow
Head of AI	Algorithmic Solutions	China	42699.20	64048.80	USD	kaggle-ai-jobs	AI00156	2024-06-22	PT	MI	Government	f	Docker,Deep Learning,R
AI Research Scientist	Digital Transformation LLC	Finland	76572.80	114859.20	USD	kaggle-ai-jobs	AI00157	2024-03-19	CT	SE	Media	f	Git,Spark,Azure,Statistics
NLP Engineer	DataVision Ltd	Norway	125672.80	188509.20	USD	kaggle-ai-jobs	AI00158	2025-03-04	FL	MI	Transportation	f	Python,Java,Kubernetes,SQL,NLP
ML Ops Engineer	Autonomous Tech	Norway	163315.20	244972.80	USD	kaggle-ai-jobs	AI00159	2024-12-12	FL	SE	Telecommunications	t	Hadoop,Mathematics,Linux
AI Software Engineer	Digital Transformation LLC	Netherlands	152251.20	228376.80	EUR	kaggle-ai-jobs	AI00160	2024-05-23	CT	EX	Government	t	GCP,Computer Vision,Scala,AWS,Linux
Principal Data Scientist	Digital Transformation LLC	Denmark	158722.40	238083.60	USD	kaggle-ai-jobs	AI00161	2024-03-14	FL	EX	Media	f	Data Visualization,SQL,Scala
Research Scientist	Autonomous Tech	Canada	122432.00	183648.00	USD	kaggle-ai-jobs	AI00162	2024-06-25	CT	SE	Manufacturing	f	SQL,Tableau,Statistics,GCP
AI Software Engineer	Machine Intelligence Group	Israel	41518.40	62277.60	USD	kaggle-ai-jobs	AI00163	2024-10-05	FL	MI	Consulting	f	Deep Learning,Python,NLP
AI Architect	Advanced Robotics	Germany	92152.80	138229.20	EUR	kaggle-ai-jobs	AI00164	2024-07-10	FL	SE	Education	f	R,AWS,Git,Tableau
ML Ops Engineer	Future Systems	United States	136111.20	204166.80	USD	kaggle-ai-jobs	AI00165	2025-01-30	PT	SE	Technology	f	Python,Spark,Hadoop
ML Ops Engineer	Autonomous Tech	Canada	51088.00	76632.00	USD	kaggle-ai-jobs	AI00166	2024-08-02	CT	EN	Gaming	t	Linux,TensorFlow,GCP,Docker,Azure
NLP Engineer	Smart Analytics	Norway	100121.60	150182.40	USD	kaggle-ai-jobs	AI00167	2024-08-11	CT	MI	Retail	t	TensorFlow,Docker,AWS,Spark
AI Software Engineer	DataVision Ltd	South Korea	49257.60	73886.40	USD	kaggle-ai-jobs	AI00168	2024-07-19	CT	EN	Healthcare	f	Linux,Azure,Kubernetes
Head of AI	Autonomous Tech	Germany	80843.20	121264.80	EUR	kaggle-ai-jobs	AI00169	2024-01-06	CT	MI	Transportation	f	Statistics,Tableau,Java,Data Visualization,NLP
Data Engineer	DeepTech Ventures	Canada	116284.00	174426.00	USD	kaggle-ai-jobs	AI00170	2024-08-25	CT	EX	Media	t	Spark,Linux,AWS,Deep Learning
Deep Learning Engineer	Autonomous Tech	Singapore	146787.20	220180.80	USD	kaggle-ai-jobs	AI00171	2024-11-20	FT	EX	Gaming	t	Scala,Data Visualization,TensorFlow,Mathematics,Java
AI Product Manager	Neural Networks Co	Singapore	89597.60	134396.40	USD	kaggle-ai-jobs	AI00172	2025-03-15	CT	MI	Technology	t	PyTorch,Scala,Hadoop,Docker,Computer Vision
AI Specialist	Smart Analytics	United Kingdom	171356.00	257034.00	GBP	kaggle-ai-jobs	AI00173	2025-03-13	PT	EX	Manufacturing	t	Tableau,GCP,Python
AI Software Engineer	Machine Intelligence Group	India	74568.80	111853.20	USD	kaggle-ai-jobs	AI00174	2025-01-08	PT	SE	Manufacturing	f	Python,TensorFlow,GCP,Java
Deep Learning Engineer	Smart Analytics	Germany	65767.20	98650.80	EUR	kaggle-ai-jobs	AI00175	2024-11-09	PT	EN	Transportation	t	Statistics,TensorFlow,Python
AI Software Engineer	Predictive Systems	Germany	119735.20	179602.80	EUR	kaggle-ai-jobs	AI00176	2024-11-01	PT	SE	Retail	f	Scala,Hadoop,Azure
AI Software Engineer	AI Innovations	China	45460.00	68190.00	USD	kaggle-ai-jobs	AI00177	2024-07-11	PT	MI	Government	f	Linux,Azure,Git,Deep Learning,Spark
Research Scientist	TechCorp Inc	Denmark	105308.00	157962.00	USD	kaggle-ai-jobs	AI00178	2024-03-10	FT	MI	Manufacturing	f	Kubernetes,Git,GCP,NLP
NLP Engineer	Algorithmic Solutions	Norway	131074.40	196611.60	USD	kaggle-ai-jobs	AI00179	2024-09-20	FL	SE	Telecommunications	f	Scala,Python,Data Visualization,Kubernetes,Statistics
AI Consultant	Cloud AI Solutions	India	58624.80	87937.20	USD	kaggle-ai-jobs	AI00180	2025-01-28	CT	MI	Technology	f	Deep Learning,Azure,Python
Principal Data Scientist	DataVision Ltd	South Korea	41525.60	62288.40	USD	kaggle-ai-jobs	AI00181	2024-10-07	CT	MI	Technology	f	Statistics,AWS,Java,PyTorch
NLP Engineer	Autonomous Tech	Netherlands	142592.00	213888.00	EUR	kaggle-ai-jobs	AI00182	2024-06-01	FL	EX	Real Estate	f	Python,Spark,TensorFlow
Machine Learning Researcher	Advanced Robotics	Ireland	66580.80	99871.20	USD	kaggle-ai-jobs	AI00183	2024-11-19	FT	SE	Technology	f	SQL,Docker,Linux,GCP
AI Product Manager	DataVision Ltd	Austria	37596.00	56394.00	USD	kaggle-ai-jobs	AI00184	2024-07-07	FT	EN	Finance	t	PyTorch,NLP,MLOps,Azure
AI Research Scientist	DataVision Ltd	Switzerland	220236.80	330355.20	USD	kaggle-ai-jobs	AI00185	2024-02-06	FT	EX	Transportation	f	Docker,Azure,NLP
Deep Learning Engineer	Machine Intelligence Group	Denmark	240337.60	360506.40	USD	kaggle-ai-jobs	AI00186	2024-09-30	PT	EX	Education	t	Python,TensorFlow,R
AI Product Manager	Autonomous Tech	Canada	93363.20	140044.80	USD	kaggle-ai-jobs	AI00187	2024-03-30	CT	MI	Finance	t	SQL,PyTorch,NLP,Data Visualization
AI Specialist	Cloud AI Solutions	United States	78737.60	118106.40	USD	kaggle-ai-jobs	AI00188	2024-05-23	PT	EN	Transportation	f	Java,Python,Mathematics
Machine Learning Researcher	Machine Intelligence Group	Norway	168199.20	252298.80	USD	kaggle-ai-jobs	AI00189	2024-12-20	PT	EX	Gaming	t	Mathematics,Docker,Deep Learning
NLP Engineer	Algorithmic Solutions	South Korea	54166.40	81249.60	USD	kaggle-ai-jobs	AI00190	2024-06-10	FL	MI	Manufacturing	f	NLP,R,Scala,Computer Vision,Azure
Data Engineer	Advanced Robotics	Austria	76636.80	114955.20	USD	kaggle-ai-jobs	AI00191	2024-10-15	FL	EX	Consulting	t	Python,TensorFlow,Scala,AWS
Head of AI	Predictive Systems	Denmark	183278.40	274917.60	USD	kaggle-ai-jobs	AI00192	2024-02-01	PT	EX	Government	f	PyTorch,SQL,Kubernetes,Git,Java
ML Ops Engineer	Predictive Systems	Ireland	107440.00	161160.00	USD	kaggle-ai-jobs	AI00193	2024-07-14	CT	EX	Education	f	Java,Python,Deep Learning,Statistics
AI Specialist	Machine Intelligence Group	Australia	59526.40	89289.60	USD	kaggle-ai-jobs	AI00194	2024-08-07	CT	EN	Automotive	t	TensorFlow,Docker,R,NLP,Java
AI Architect	Future Systems	Netherlands	161576.80	242365.20	EUR	kaggle-ai-jobs	AI00195	2024-07-17	FT	EX	Technology	f	Java,Scala,Tableau
AI Software Engineer	AI Innovations	France	144611.20	216916.80	EUR	kaggle-ai-jobs	AI00196	2025-02-17	CT	EX	Gaming	t	GCP,TensorFlow,Data Visualization
Principal Data Scientist	Future Systems	China	39715.20	59572.80	USD	kaggle-ai-jobs	AI00197	2025-02-15	CT	EN	Finance	t	Linux,PyTorch,TensorFlow,Azure,Python
AI Product Manager	Neural Networks Co	South Korea	71292.00	106938.00	USD	kaggle-ai-jobs	AI00198	2025-03-22	CT	SE	Energy	f	MLOps,Python,Linux,NLP
AI Software Engineer	Smart Analytics	Austria	30832.00	46248.00	USD	kaggle-ai-jobs	AI00199	2025-01-29	PT	EN	Technology	f	Linux,Kubernetes,Spark,Java
AI Product Manager	Future Systems	United States	144201.60	216302.40	USD	kaggle-ai-jobs	AI00200	2024-02-14	FT	SE	Telecommunications	f	TensorFlow,Kubernetes,SQL,Linux,Mathematics
Robotics Engineer	Cloud AI Solutions	Netherlands	45268.00	67902.00	EUR	kaggle-ai-jobs	AI00201	2024-10-25	FT	EN	Gaming	f	MLOps,Java,AWS,NLP,PyTorch
AI Specialist	Smart Analytics	Sweden	83153.60	124730.40	USD	kaggle-ai-jobs	AI00202	2025-02-07	FL	SE	Education	f	Statistics,Python,TensorFlow
Autonomous Systems Engineer	Quantum Computing Inc	United Kingdom	140807.20	211210.80	GBP	kaggle-ai-jobs	AI00203	2024-02-25	FL	SE	Automotive	f	PyTorch,SQL,TensorFlow,Git,Azure
AI Specialist	Predictive Systems	Ireland	47244.80	70867.20	USD	kaggle-ai-jobs	AI00204	2024-08-23	CT	MI	Healthcare	f	Scala,SQL,Deep Learning,Statistics,GCP
AI Consultant	Cognitive Computing	Austria	61552.00	92328.00	USD	kaggle-ai-jobs	AI00205	2025-03-29	FT	MI	Transportation	f	AWS,Scala,Docker
Machine Learning Engineer	Smart Analytics	United Kingdom	88272.80	132409.20	GBP	kaggle-ai-jobs	AI00206	2025-03-20	CT	SE	Retail	f	Spark,Kubernetes,Mathematics
Data Scientist	Digital Transformation LLC	United Kingdom	82337.60	123506.40	GBP	kaggle-ai-jobs	AI00207	2024-06-14	FL	MI	Government	f	Python,SQL,Git
Machine Learning Researcher	DataVision Ltd	Japan	35304.00	52956.00	USD	kaggle-ai-jobs	AI00208	2024-11-22	FT	EN	Technology	f	Python,GCP,Docker,Git,Java
Data Engineer	Quantum Computing Inc	Singapore	102489.60	153734.40	USD	kaggle-ai-jobs	AI00209	2024-11-26	CT	SE	Telecommunications	t	Mathematics,Hadoop,Tableau
Data Analyst	DataVision Ltd	France	39113.60	58670.40	EUR	kaggle-ai-jobs	AI00210	2024-10-08	CT	EN	Consulting	t	Linux,Python,NLP
Research Scientist	DataVision Ltd	United Kingdom	101982.40	152973.60	GBP	kaggle-ai-jobs	AI00211	2025-03-26	CT	MI	Transportation	f	Java,Docker,Hadoop
AI Research Scientist	TechCorp Inc	Finland	80419.20	120628.80	USD	kaggle-ai-jobs	AI00212	2024-03-29	FL	SE	Gaming	f	Python,Kubernetes,Statistics,TensorFlow
Deep Learning Engineer	Algorithmic Solutions	Japan	36343.20	54514.80	USD	kaggle-ai-jobs	AI00213	2024-09-14	FT	EN	Gaming	f	GCP,Deep Learning,Python,MLOps
ML Ops Engineer	AI Innovations	Austria	49809.60	74714.40	USD	kaggle-ai-jobs	AI00214	2025-03-19	FT	MI	Healthcare	t	R,SQL,AWS,MLOps,Data Visualization
AI Specialist	Machine Intelligence Group	China	54876.00	82314.00	USD	kaggle-ai-jobs	AI00215	2024-01-30	FT	MI	Manufacturing	f	Azure,Python,TensorFlow,Data Visualization
AI Software Engineer	Cognitive Computing	Norway	240830.40	361245.60	USD	kaggle-ai-jobs	AI00216	2025-04-15	PT	EX	Media	f	GCP,Azure,Deep Learning,Spark,SQL
Robotics Engineer	DataVision Ltd	China	37002.40	55503.60	USD	kaggle-ai-jobs	AI00217	2025-04-15	CT	EN	Government	f	MLOps,Data Visualization,Git,TensorFlow,Hadoop
NLP Engineer	Future Systems	Australia	47715.20	71572.80	USD	kaggle-ai-jobs	AI00218	2024-04-20	PT	EN	Consulting	f	R,Docker,GCP,Java
Principal Data Scientist	Digital Transformation LLC	Finland	43168.00	64752.00	USD	kaggle-ai-jobs	AI00219	2024-07-15	PT	MI	Telecommunications	f	PyTorch,MLOps,Computer Vision,AWS,Deep Learning
Computer Vision Engineer	Autonomous Tech	Netherlands	75915.20	113872.80	EUR	kaggle-ai-jobs	AI00220	2025-03-02	PT	EN	Real Estate	f	AWS,Hadoop,Python,Scala,Computer Vision
Autonomous Systems Engineer	Digital Transformation LLC	Israel	73288.80	109933.20	USD	kaggle-ai-jobs	AI00221	2024-09-08	CT	SE	Finance	f	PyTorch,SQL,Kubernetes
NLP Engineer	Smart Analytics	Netherlands	228704.00	343056.00	EUR	kaggle-ai-jobs	AI00222	2024-04-15	FL	EX	Finance	f	SQL,Linux,Tableau,MLOps,Spark
AI Architect	Machine Intelligence Group	United Kingdom	92210.40	138315.60	GBP	kaggle-ai-jobs	AI00223	2025-01-25	FL	MI	Finance	f	Mathematics,Hadoop,Scala,NLP,Kubernetes
Research Scientist	Quantum Computing Inc	China	41505.60	62258.40	USD	kaggle-ai-jobs	AI00224	2024-02-07	CT	MI	Technology	f	Scala,R,SQL
Data Scientist	Predictive Systems	Germany	65640.80	98461.20	EUR	kaggle-ai-jobs	AI00225	2025-04-20	PT	MI	Automotive	t	Java,Python,MLOps,Docker
ML Ops Engineer	Cognitive Computing	Canada	97864.80	146797.20	USD	kaggle-ai-jobs	AI00226	2025-02-08	FL	SE	Retail	f	SQL,NLP,Python
AI Product Manager	Digital Transformation LLC	United States	127714.40	191571.60	USD	kaggle-ai-jobs	AI00227	2024-01-27	PT	SE	Gaming	t	Data Visualization,Linux,GCP,Hadoop
Research Scientist	DeepTech Ventures	United Kingdom	203444.00	305166.00	GBP	kaggle-ai-jobs	AI00228	2024-03-09	FL	EX	Transportation	f	Hadoop,Python,Linux,Mathematics
Data Analyst	Smart Analytics	South Korea	41621.60	62432.40	USD	kaggle-ai-jobs	AI00229	2024-04-18	PT	MI	Retail	t	Kubernetes,Linux,Tableau,MLOps,Statistics
Robotics Engineer	Future Systems	India	34457.60	51686.40	USD	kaggle-ai-jobs	AI00230	2025-01-15	PT	EN	Energy	t	Docker,PyTorch,Spark,TensorFlow,NLP
Research Scientist	Future Systems	France	69608.80	104413.20	EUR	kaggle-ai-jobs	AI00231	2025-03-30	FL	MI	Gaming	f	Tableau,Linux,PyTorch,Java,AWS
AI Research Scientist	AI Innovations	China	29387.20	44080.80	USD	kaggle-ai-jobs	AI00232	2024-10-11	FL	EN	Media	t	Azure,Python,Mathematics
Head of AI	TechCorp Inc	Ireland	67917.60	101876.40	USD	kaggle-ai-jobs	AI00233	2024-10-07	CT	MI	Manufacturing	f	TensorFlow,Linux,Deep Learning,Hadoop
AI Research Scientist	Neural Networks Co	United States	139071.20	208606.80	USD	kaggle-ai-jobs	AI00234	2025-02-04	FL	SE	Government	t	TensorFlow,Azure,Tableau,Data Visualization,Hadoop
ML Ops Engineer	DeepTech Ventures	South Korea	47485.60	71228.40	USD	kaggle-ai-jobs	AI00235	2024-03-22	FT	EN	Transportation	f	NLP,Tableau,Kubernetes,SQL,GCP
Data Scientist	Digital Transformation LLC	Austria	41144.80	61717.20	USD	kaggle-ai-jobs	AI00236	2024-06-20	FL	EN	Transportation	t	Scala,Python,Data Visualization
Autonomous Systems Engineer	Cloud AI Solutions	Ireland	77204.80	115807.20	USD	kaggle-ai-jobs	AI00237	2024-07-03	FT	SE	Finance	t	Hadoop,Spark,Kubernetes,Scala
Data Analyst	Algorithmic Solutions	Canada	47358.40	71037.60	USD	kaggle-ai-jobs	AI00238	2025-04-27	FT	EN	Manufacturing	f	Linux,Kubernetes,Data Visualization,TensorFlow,Docker
Machine Learning Engineer	Smart Analytics	Germany	179005.60	268508.40	EUR	kaggle-ai-jobs	AI00239	2025-03-29	FL	EX	Education	f	Git,Statistics,Data Visualization,Python,Scala
Deep Learning Engineer	Advanced Robotics	France	59457.60	89186.40	EUR	kaggle-ai-jobs	AI00240	2024-12-16	FT	EN	Gaming	f	Hadoop,Spark,Tableau,R,Python
Research Scientist	Cognitive Computing	United States	96599.20	144898.80	USD	kaggle-ai-jobs	AI00241	2024-07-01	FL	MI	Retail	f	TensorFlow,MLOps,Kubernetes,SQL,Java
NLP Engineer	Future Systems	Finland	110569.60	165854.40	USD	kaggle-ai-jobs	AI00242	2024-02-19	FT	EX	Media	f	Hadoop,Azure,Java,MLOps
Robotics Engineer	AI Innovations	Canada	159231.20	238846.80	USD	kaggle-ai-jobs	AI00243	2024-09-19	PT	EX	Real Estate	f	Git,Docker,Statistics,Mathematics
AI Specialist	AI Innovations	Singapore	84559.20	126838.80	USD	kaggle-ai-jobs	AI00244	2025-02-11	FL	SE	Healthcare	f	Spark,Git,Hadoop
Research Scientist	DataVision Ltd	Japan	30797.60	46196.40	USD	kaggle-ai-jobs	AI00245	2025-03-06	FL	EN	Consulting	t	Python,Mathematics,PyTorch,Spark
AI Product Manager	Digital Transformation LLC	Japan	50512.80	75769.20	USD	kaggle-ai-jobs	AI00246	2024-12-09	CT	MI	Manufacturing	t	R,Azure,MLOps
AI Specialist	AI Innovations	Austria	70296.80	105445.20	USD	kaggle-ai-jobs	AI00247	2025-02-02	CT	SE	Telecommunications	t	Git,Statistics,Mathematics,Hadoop,Java
Research Scientist	DataVision Ltd	United States	204542.40	306813.60	USD	kaggle-ai-jobs	AI00248	2024-04-12	CT	EX	Telecommunications	f	SQL,Statistics,Mathematics,TensorFlow,GCP
Data Analyst	Digital Transformation LLC	Netherlands	105644.80	158467.20	EUR	kaggle-ai-jobs	AI00249	2024-10-05	CT	SE	Gaming	f	Java,Azure,Tableau,Python
AI Research Scientist	Cognitive Computing	United States	116868.00	175302.00	USD	kaggle-ai-jobs	AI00250	2024-11-09	FT	SE	Technology	t	Git,Scala,NLP,Python
Data Engineer	DeepTech Ventures	Sweden	68029.60	102044.40	USD	kaggle-ai-jobs	AI00251	2024-10-17	CT	MI	Finance	f	PyTorch,Python,Deep Learning,SQL,MLOps
AI Product Manager	Digital Transformation LLC	Ireland	34128.80	51193.20	USD	kaggle-ai-jobs	AI00252	2024-12-25	PT	EN	Finance	f	Python,Linux,Tableau,SQL,MLOps
Deep Learning Engineer	Neural Networks Co	Israel	95764.80	143647.20	USD	kaggle-ai-jobs	AI00253	2024-09-13	FL	SE	Retail	f	TensorFlow,Hadoop,Python,Java,Docker
Computer Vision Engineer	Smart Analytics	Finland	88051.20	132076.80	USD	kaggle-ai-jobs	AI00254	2024-10-10	PT	EX	Finance	t	PyTorch,Java,Kubernetes
Research Scientist	Smart Analytics	China	72872.00	109308.00	USD	kaggle-ai-jobs	AI00255	2025-01-28	FT	SE	Telecommunications	t	Azure,PyTorch,NLP,TensorFlow
Principal Data Scientist	Advanced Robotics	France	64245.60	96368.40	EUR	kaggle-ai-jobs	AI00256	2024-08-28	FL	MI	Retail	f	Spark,Java,GCP
AI Product Manager	Autonomous Tech	Germany	85856.80	128785.20	EUR	kaggle-ai-jobs	AI00257	2025-03-04	PT	MI	Technology	f	SQL,Python,GCP
Head of AI	DataVision Ltd	Austria	47498.40	71247.60	USD	kaggle-ai-jobs	AI00258	2024-07-17	CT	EN	Gaming	f	Python,GCP,Mathematics,Scala,Deep Learning
Machine Learning Researcher	Predictive Systems	France	52152.80	78229.20	EUR	kaggle-ai-jobs	AI00259	2024-01-20	PT	EN	Education	f	GCP,Python,Azure,Scala
Robotics Engineer	Advanced Robotics	Austria	122375.20	183562.80	USD	kaggle-ai-jobs	AI00260	2025-04-19	FL	EX	Government	f	TensorFlow,PyTorch,Spark
Research Scientist	Predictive Systems	Switzerland	118314.40	177471.60	USD	kaggle-ai-jobs	AI00261	2024-05-05	FL	SE	Healthcare	f	R,Python,Data Visualization,TensorFlow
Principal Data Scientist	Smart Analytics	United States	55845.60	83768.40	USD	kaggle-ai-jobs	AI00262	2024-12-14	FT	EN	Transportation	f	Data Visualization,Scala,Python,SQL,Linux
AI Software Engineer	Quantum Computing Inc	United Kingdom	54259.20	81388.80	GBP	kaggle-ai-jobs	AI00263	2024-05-06	FT	EN	Gaming	f	Java,AWS,GCP,Spark
Data Engineer	Future Systems	South Korea	113218.40	169827.60	USD	kaggle-ai-jobs	AI00264	2024-01-21	PT	EX	Manufacturing	f	AWS,Mathematics,Linux
Data Analyst	Digital Transformation LLC	India	98236.80	147355.20	USD	kaggle-ai-jobs	AI00265	2024-08-20	PT	SE	Healthcare	t	Scala,AWS,Spark,Deep Learning
AI Consultant	Cloud AI Solutions	United States	65508.00	98262.00	USD	kaggle-ai-jobs	AI00266	2024-12-07	PT	MI	Retail	f	Scala,GCP,MLOps,Python,Computer Vision
Data Analyst	Predictive Systems	United Kingdom	94804.00	142206.00	GBP	kaggle-ai-jobs	AI00267	2025-03-15	CT	SE	Government	f	Scala,Mathematics,MLOps,Python
Robotics Engineer	Cognitive Computing	United States	106852.00	160278.00	USD	kaggle-ai-jobs	AI00268	2024-12-21	PT	SE	Media	t	R,Git,Statistics,Spark,Python
Data Analyst	Cognitive Computing	United Kingdom	48015.20	72022.80	GBP	kaggle-ai-jobs	AI00269	2024-03-11	CT	EN	Government	t	Java,Kubernetes,Tableau
ML Ops Engineer	Algorithmic Solutions	United States	61500.00	92250.00	USD	kaggle-ai-jobs	AI00270	2024-04-15	PT	EN	Transportation	f	Docker,Hadoop,PyTorch,Python,Java
Deep Learning Engineer	AI Innovations	Australia	51520.00	77280.00	USD	kaggle-ai-jobs	AI00271	2024-10-20	CT	EN	Transportation	f	AWS,R,Python
Autonomous Systems Engineer	Quantum Computing Inc	Japan	55085.60	82628.40	USD	kaggle-ai-jobs	AI00272	2025-01-27	CT	MI	Government	f	MLOps,Data Visualization,Deep Learning,Python
Computer Vision Engineer	Future Systems	Ireland	78272.00	117408.00	USD	kaggle-ai-jobs	AI00273	2024-06-06	PT	SE	Technology	t	R,Linux,AWS
Machine Learning Engineer	Predictive Systems	Sweden	134895.20	202342.80	USD	kaggle-ai-jobs	AI00274	2024-07-04	FT	EX	Automotive	t	Azure,Git,SQL,NLP,Docker
Machine Learning Researcher	Cloud AI Solutions	United Kingdom	94505.60	141758.40	GBP	kaggle-ai-jobs	AI00275	2024-12-17	FL	SE	Education	t	Git,NLP,MLOps
Principal Data Scientist	Digital Transformation LLC	India	64889.60	97334.40	USD	kaggle-ai-jobs	AI00276	2025-03-03	FL	SE	Consulting	t	Java,Git,Data Visualization,SQL,Kubernetes
Head of AI	Predictive Systems	United Kingdom	89201.60	133802.40	GBP	kaggle-ai-jobs	AI00277	2024-08-31	FL	MI	Energy	f	Git,Java,MLOps
NLP Engineer	Cloud AI Solutions	United States	121288.00	181932.00	USD	kaggle-ai-jobs	AI00278	2025-04-03	PT	SE	Retail	t	TensorFlow,Kubernetes,Git,Computer Vision,Statistics
Machine Learning Engineer	Future Systems	Austria	76102.40	114153.60	USD	kaggle-ai-jobs	AI00279	2024-12-15	FL	SE	Government	t	Linux,Statistics,MLOps,Computer Vision,Deep Learning
Machine Learning Engineer	Smart Analytics	United Kingdom	109386.40	164079.60	GBP	kaggle-ai-jobs	AI00280	2025-03-21	FL	SE	Gaming	f	Tableau,GCP,SQL,MLOps
ML Ops Engineer	Quantum Computing Inc	China	55857.60	83786.40	USD	kaggle-ai-jobs	AI00281	2024-06-26	FL	MI	Finance	f	GCP,R,Python,Kubernetes
Machine Learning Researcher	Neural Networks Co	Switzerland	70704.00	106056.00	USD	kaggle-ai-jobs	AI00282	2025-04-18	PT	EN	Automotive	f	Azure,Python,Data Visualization
NLP Engineer	TechCorp Inc	France	159585.60	239378.40	EUR	kaggle-ai-jobs	AI00283	2025-02-17	PT	EX	Transportation	f	PyTorch,Scala,NLP,GCP
Deep Learning Engineer	TechCorp Inc	Austria	45014.40	67521.60	USD	kaggle-ai-jobs	AI00284	2025-03-08	FT	MI	Automotive	f	Java,Hadoop,Deep Learning,TensorFlow
Data Engineer	Future Systems	France	113840.80	170761.20	EUR	kaggle-ai-jobs	AI00285	2024-03-14	PT	EX	Telecommunications	f	Deep Learning,Statistics,Docker
NLP Engineer	DeepTech Ventures	India	142696.80	214045.20	USD	kaggle-ai-jobs	AI00286	2025-04-08	CT	EX	Energy	f	Spark,Python,Tableau
Computer Vision Engineer	Cognitive Computing	Israel	125929.60	188894.40	USD	kaggle-ai-jobs	AI00287	2024-06-27	CT	EX	Government	f	Tableau,SQL,MLOps,PyTorch
AI Software Engineer	Cognitive Computing	Switzerland	200449.60	300674.40	USD	kaggle-ai-jobs	AI00288	2025-02-07	CT	EX	Government	f	Docker,TensorFlow,Hadoop,Git,Scala
Data Engineer	AI Innovations	Ireland	133920.80	200881.20	USD	kaggle-ai-jobs	AI00289	2024-12-25	FT	EX	Manufacturing	f	Tableau,AWS,NLP,Scala
Computer Vision Engineer	Smart Analytics	Germany	68262.40	102393.60	EUR	kaggle-ai-jobs	AI00290	2024-10-25	CT	EN	Consulting	f	Git,SQL,Spark,MLOps
AI Consultant	Future Systems	Ireland	75328.00	112992.00	USD	kaggle-ai-jobs	AI00291	2025-04-05	FT	SE	Automotive	t	Tableau,Linux,SQL,Spark,GCP
NLP Engineer	Neural Networks Co	Japan	118185.60	177278.40	USD	kaggle-ai-jobs	AI00292	2024-06-01	PT	EX	Gaming	t	Hadoop,SQL,Computer Vision
Autonomous Systems Engineer	Predictive Systems	Canada	40599.20	60898.80	USD	kaggle-ai-jobs	AI00293	2024-04-28	FL	EN	Government	f	SQL,MLOps,Data Visualization,Scala,Git
AI Consultant	Predictive Systems	Netherlands	177778.40	266667.60	EUR	kaggle-ai-jobs	AI00294	2024-04-27	PT	EX	Retail	f	Data Visualization,Hadoop,Scala,AWS
